        It                   T                   P               E_kin               E_pot               E_tot             Snapsh.
       310              41.149             0.00000            16.06822          -405.38908          -389.32086                  63
       311              41.374             0.00000            16.15598          -405.46222          -389.30624                   -
       312              41.612             0.00000            16.24898          -405.53153          -389.28255                   -
       313              41.546             0.00000            16.22311          -405.46809          -389.24499                   -
       314              41.139             0.00000            16.06433          -405.26243          -389.19810                   -
       315              40.495             0.00000            15.81287          -404.95620          -389.14334                  64
       316              39.784             0.00000            15.53494          -404.61157          -389.07664                   -
       317              39.321             0.00000            15.35420          -404.35406          -388.99986                   -
       318              39.463             0.00000            15.40990          -404.33462          -388.92472                   -
       319              40.222             0.00000            15.70627          -404.56461          -388.85834                   -
       320              41.088             0.00000            16.04431          -404.83529          -388.79097                  65
       321              41.462             0.00000            16.19016          -404.89810          -388.70794                   -
       322              41.267             0.00000            16.11436          -404.72735          -388.61299                   -
       323              40.946             0.00000            15.98897          -404.51777          -388.52879                   -
       324              40.792             0.00000            15.92855          -404.39762          -388.46906                   -
       325              40.548             0.00000            15.83325          -404.25241          -388.41916                  66
       326              39.911             0.00000            15.58462          -403.93999          -388.35536                   -
       327              39.297             0.00000            15.34479          -403.62496          -388.28017                   -
       328              39.698             0.00000            15.50134          -403.72574          -388.22440                   -
       329              41.579             0.00000            16.23598          -404.44422          -388.20824                   -
       330              44.139             0.00000            17.23573          -405.44668          -388.21095                  67
       331              45.982             0.00000            17.95545          -406.14756          -388.19212                   -
       332              46.499             0.00000            18.15712          -406.29711          -388.13999                   -
       333              46.289             0.00000            18.07522          -406.15932          -388.08410                   -
       334              46.146             0.00000            18.01930          -406.07323          -388.05393                   -
       335              45.968             0.00000            17.95005          -405.98744          -388.03738                  68
       336              45.059             0.00000            17.59510          -405.58985          -387.99475                   -
       337              43.393             0.00000            16.94417          -404.85547          -387.91129                   -
       338              42.092             0.00000            16.43634          -404.25530          -387.81897                   -
       339              42.348             0.00000            16.53646          -404.29387          -387.75740                   -
       340              44.061             0.00000            17.20513          -404.92911          -387.72398                  69
       341              45.923             0.00000            17.93245          -405.61032          -387.67787                   -
       342              46.874             0.00000            18.30380          -405.89612          -387.59232                   -
